,TF,Target,Label
27154,181,876,0
27155,181,476,0
27156,181,527,0
27157,181,563,0
27158,181,507,0
27159,181,933,0
27160,181,831,0
27161,181,614,0
27162,181,416,0
27163,181,1023,0
27164,181,701,0
27165,181,166,0
27166,181,982,0
27167,181,106,0
27168,181,1000,0
27169,181,902,0
27170,181,33,0
27171,181,621,0
27172,181,819,0
27173,181,845,0
27174,181,682,0
27175,181,71,0
27176,181,904,0
27177,181,1092,0
27178,181,345,0
27179,181,514,0
27180,181,570,0
27181,181,737,0
27182,181,65,0
27183,181,626,0
27184,181,239,0
27185,181,246,0
27186,181,210,0
27187,181,167,0
27188,181,643,0
27189,181,778,0
27190,181,42,0
27191,181,585,0
27192,181,19,0
27193,181,603,0
27194,181,346,0
27195,181,330,0
27196,181,1060,0
27197,181,75,0
27198,181,260,0
27199,181,375,0
27200,181,344,0
27201,181,566,0
27202,181,168,0
27203,181,9,0
27204,181,81,0
27205,181,108,0
27206,181,360,0
27207,181,27,0
27208,181,147,0
27209,181,616,0
27210,181,898,0
27211,181,238,0
27212,181,415,0
27213,181,896,0
27214,181,197,0
27215,181,568,0
27216,181,202,0
27217,181,940,0
27218,181,95,0
27219,181,18,0
27220,181,211,0
27221,181,893,0
27222,181,334,0
27223,181,136,0
27224,181,337,0
27225,181,214,0
27226,181,871,0
27227,181,696,0
27228,181,453,0
27229,181,652,0
27230,181,267,0
27231,181,336,0
27232,181,987,0
27233,181,1017,0
27234,181,707,0
27235,181,919,0
27236,181,1068,0
27237,181,799,0
27238,181,1101,0
27239,181,937,0
27240,181,1090,0
27241,181,234,0
27242,181,780,0
27243,181,1112,0
27244,181,878,0
27245,181,794,0
27246,181,288,0
27247,181,731,0
27248,181,821,0
27249,181,178,0
27250,181,1100,0
27251,181,1082,0
27252,181,956,0
27253,181,358,0
27254,181,193,0
27255,181,825,0
27256,181,26,0
27257,181,686,0
27258,181,941,0
27259,181,827,0
27260,181,690,0
27261,181,196,0
27262,181,457,0
27263,181,1071,0
27264,181,728,0
27265,181,402,0
27266,181,233,0
27267,181,410,0
27268,181,698,0
27269,181,421,0
27270,181,664,0
27271,181,702,0
27272,181,144,0
27273,181,841,0
27274,181,639,0
27275,181,828,0
27276,181,57,0
27277,181,74,0
27278,181,271,0
27279,181,725,0
27280,181,892,0
27281,181,971,0
27282,181,811,0
27283,181,769,0
27284,181,555,0
27285,181,20,0
27286,181,817,0
27287,181,558,0
27288,181,537,0
27289,181,353,0
27290,181,192,0
27291,181,308,0
27292,181,575,0
27293,181,200,0
27294,181,805,0
27295,181,204,0
27296,181,39,0
27297,181,302,0
27298,181,429,0
27299,181,543,0
27300,181,256,0
27301,181,804,0
27302,181,293,0
27303,181,1085,0
27304,181,670,0
27305,181,404,0
27306,181,327,0
27307,181,1027,0
27308,181,890,0
27309,181,846,0
27310,181,854,0
27311,181,948,0
27312,181,101,0
27313,181,593,0
27314,181,740,0
27315,181,420,0
27316,181,812,0
27317,181,773,0
27318,181,1078,0
27319,181,963,0
27320,181,1116,0
27321,181,627,0
27322,181,400,0
27323,181,17,0
27324,181,842,0
27325,181,608,0
27326,181,1003,0
27327,181,657,0
27328,181,155,0
27329,181,571,0
27330,181,651,0
27331,181,384,0
27332,181,301,0
27333,181,742,0
27334,181,354,0
27335,181,305,0
27336,181,781,0
27337,181,426,0
27338,181,972,0
27339,181,897,0
27340,181,755,0
27341,181,73,0
27342,181,1094,0
27343,181,255,0
27344,181,437,0
27345,181,176,0
27346,181,867,0
27347,181,377,0
27348,181,291,0
27349,181,545,0
27350,181,492,0
27351,181,486,0
27352,181,915,0
27353,181,419,0
27354,181,947,0
27355,181,92,0
27356,181,679,0
27357,181,381,0
27358,181,300,0
27359,181,99,0
27360,181,149,0
27361,181,458,0
27362,181,523,0
27363,181,228,0
27364,181,157,0
27365,181,959,0
27366,181,304,0
27367,181,809,0
27368,181,348,0
27369,181,322,0
27370,181,175,0
27371,181,753,0
27372,181,135,0
27373,181,1011,0
27374,181,885,0
27375,181,519,0
27376,181,1117,0
27377,181,905,0
27378,181,1012,0
27379,181,678,0
27380,181,312,0
27381,181,1114,0
27382,181,528,0
27383,181,907,0
27384,181,791,0
27385,181,78,0
27386,181,628,0
27387,181,398,0
27388,181,191,0
27389,181,534,0
27390,181,1046,0
27391,181,332,0
27392,181,918,0
27393,181,726,0
27394,181,888,0
27395,181,72,0
27396,181,747,0
27397,181,21,0
27398,181,396,0
27399,181,403,0
27400,181,843,0
27401,181,818,0
27402,181,395,0
27403,181,853,0
27404,181,22,0
27405,181,51,0
27406,181,602,0
27407,181,11,0
27408,181,251,0
27409,181,154,0
27410,181,554,0
27411,181,362,0
27412,181,408,0
27413,181,706,0
27414,181,253,0
27415,181,467,0
27416,181,484,0
27417,181,125,0
27418,181,938,0
27419,181,927,0
27420,181,464,0
27421,181,58,0
27422,181,1084,0
27423,181,634,0
27424,181,165,0
27425,181,776,0
27426,181,508,0
27427,181,129,0
27428,181,813,0
27429,181,1070,0
27430,181,676,0
27431,181,671,0
27432,181,644,0
27433,181,711,0
27434,181,32,0
27435,181,736,0
27436,181,483,0
27437,181,662,0
27438,181,513,0
27439,181,739,0
27440,181,138,0
27441,181,1115,0
27442,181,382,0
27443,181,36,0
27444,181,770,0
27445,181,529,0
27446,181,378,0
27447,181,235,0
27448,181,198,0
27449,181,29,0
27450,181,413,0
27451,181,43,0
27452,181,901,0
27453,181,1108,0
27454,181,120,0
27455,181,833,0
27456,181,387,0
27457,181,531,0
27458,181,60,0
27459,181,185,0
27460,181,37,0
27461,181,209,0
27462,181,226,0
27463,181,230,0
27464,181,263,0
27465,181,142,0
27466,181,170,0
27467,181,556,0
27468,181,370,0
27469,181,361,0
27470,181,506,0
27471,181,278,0
27472,181,943,0
27473,181,784,0
27474,181,522,0
27475,181,724,0
27476,181,993,0
27477,181,767,0
27478,181,1006,0
27479,181,442,0
27480,181,974,0
27481,181,258,0
27482,181,454,0
27483,181,53,0
27484,181,879,0
27485,181,856,0
27486,181,705,0
27487,181,1077,0
27488,181,303,0
27489,181,254,0
27490,181,847,0
27491,181,700,0
27492,181,44,0
27493,181,224,0
27494,181,704,0
27495,181,642,0
27496,181,365,0
27497,181,920,0
27498,181,859,0
27499,181,394,0
27500,181,850,0
27501,181,207,0
27502,181,672,0
27503,181,262,0
27504,181,174,0
27505,181,282,0
27506,181,466,0
27507,181,1009,0
27508,181,102,0
27509,181,869,0
27510,181,1032,0
27511,181,465,0
27512,181,612,0
27513,181,1020,0
27514,181,541,0
27515,181,1075,0
27516,181,765,0
27517,181,261,0
27518,181,151,0
27519,181,356,0
27520,181,461,0
27521,181,70,0
27522,181,1091,0
27523,181,390,0
27524,181,477,0
27525,181,335,0
27526,181,872,0
27527,181,494,0
27528,181,90,0
27529,181,564,0
27530,181,675,0
27531,181,1015,0
27532,181,219,0
27533,181,640,0
27534,181,762,0
27535,181,994,0
27536,181,1093,0
27537,181,546,0
27538,181,309,0
27539,181,595,0
27540,181,76,0
27541,181,999,0
27542,181,216,0
27543,181,2,0
27544,181,113,0
27545,181,177,0
27546,181,622,0
27547,181,380,0
27548,181,316,0
27549,181,647,0
27550,181,798,0
27551,181,655,0
27552,181,967,0
27553,181,498,0
27554,181,582,0
27555,181,489,0
27556,181,45,0
27557,181,1019,0
27558,181,810,0
27559,181,194,0
27560,181,964,0
27561,181,929,0
27562,181,509,0
27563,181,143,0
27564,181,307,0
27565,181,549,0
27566,181,491,0
27567,181,169,0
27568,181,714,0
27569,181,899,0
27570,181,67,0
27571,181,1028,0
27572,181,446,0
27573,181,759,0
27574,181,342,0
27575,181,881,0
27576,181,237,0
27577,181,338,0
27578,181,565,0
27579,181,922,0
27580,181,573,0
27581,181,669,0
27582,181,663,0
27583,181,371,0
27584,181,179,0
27585,181,1098,0
27586,181,38,0
27587,181,131,0
27588,181,844,0
27589,181,685,0
27590,181,52,0
27591,181,772,0
27592,181,752,0
27593,181,623,0
27594,181,249,0
27595,181,328,0
27596,181,469,0
27597,181,942,0
27598,181,538,0
27599,181,259,0
27600,181,321,0
27601,181,889,0
27602,181,950,0
27603,181,331,0
27604,181,988,0
27605,181,954,0
27606,181,88,0
27607,181,665,0
27608,181,862,0
27609,181,161,0
27610,181,297,0
27611,181,431,0
27612,181,223,0
27613,181,861,0
27614,181,122,0
27615,181,383,0
27616,181,633,0
27617,181,352,0
27618,181,775,0
27619,181,409,0
27620,181,860,0
27621,181,1052,0
27622,181,493,0
27623,181,62,0
27624,181,490,0
27625,181,1016,0
27626,181,768,0
27627,181,966,0
27628,181,935,0
27629,181,162,0
27630,181,908,0
27631,181,310,0
27632,181,468,0
27633,181,802,0
27634,181,650,0
27635,181,944,0
27636,181,1018,0
27637,181,692,0
27638,181,1102,0
27639,181,480,0
27640,181,839,0
27641,181,171,0
27642,181,1119,0
27643,181,432,0
27644,181,785,0
27645,181,205,0
27646,181,351,0
27647,181,146,0
27648,181,708,0
27649,181,116,0
27650,181,1065,0
27651,181,617,0
27652,181,379,0
27653,181,329,0
27654,181,863,0
27655,181,231,0
27656,181,832,0
27657,181,1066,0
27658,181,363,0
27659,181,1059,0
27660,181,745,0
27661,181,14,0
27662,181,1104,0
27663,181,807,0
27664,181,557,0
27665,181,961,0
27666,181,333,0
27667,181,10,0
27668,181,1008,0
27669,181,206,0
27670,181,364,0
27671,181,3,0
27672,181,189,0
27673,181,746,0
27674,181,499,0
27675,181,315,0
27676,181,606,0
27677,181,245,0
27678,181,500,0
27679,181,681,0
27680,181,1087,0
27681,181,218,0
27682,181,824,0
27683,181,688,0
27684,181,693,0
27685,181,190,0
27686,181,661,0
27687,181,980,0
27688,181,355,0
27689,181,887,0
27690,181,697,0
27691,181,1042,0
27692,181,107,0
27693,181,391,0
27694,181,48,0
27695,181,347,0
27696,181,456,0
27697,181,945,0
27698,181,926,0
27699,181,40,0
27700,181,911,0
27701,181,435,0
27702,181,583,0
27703,181,803,0
27704,181,668,0
27705,181,1076,0
27706,181,666,0
27707,181,605,0
27708,181,1069,0
27709,181,684,0
27710,181,1086,0
27711,181,12,0
27712,181,215,0
27713,181,478,0
27714,181,126,0
27715,194,75,0
27716,194,667,0
27717,194,635,0
27718,194,281,0
27719,194,606,0
27720,194,381,0
27721,194,222,0
27722,194,48,0
27723,194,25,0
27724,194,332,0
27725,194,235,0
27726,194,478,0
27727,194,95,0
27728,194,515,0
27729,194,501,0
27730,194,1045,0
27731,194,919,0
27732,194,676,0
27733,194,394,0
27734,194,508,0
27735,194,620,0
27736,194,583,0
27737,194,514,0
27738,194,459,0
27739,194,396,0
27740,194,754,0
27741,194,199,0
27742,194,644,0
27743,194,335,0
27744,194,195,0
27745,194,539,0
27746,194,1027,0
27747,194,455,0
27748,194,757,0
27749,194,250,0
27750,194,564,0
27751,194,59,0
27752,194,302,0
27753,194,630,0
27754,194,322,0
27755,194,886,0
27756,194,422,0
27757,194,90,0
27758,194,522,0
27759,194,648,0
27760,194,486,0
27761,194,279,0
27762,194,79,0
27763,194,739,0
27764,194,994,0
27765,194,964,0
27766,194,483,0
27767,194,353,0
27768,194,320,0
27769,194,930,0
27770,194,800,0
27771,194,725,0
27772,194,679,0
27773,194,262,0
27774,194,545,0
27775,194,907,0
27776,194,1116,0
27777,194,503,0
27778,194,638,0
27779,194,362,0
27780,194,96,0
27781,194,145,0
27782,194,775,0
27783,194,325,0
27784,194,68,0
27785,194,653,0
27786,194,985,0
27787,194,629,0
27788,194,551,0
27789,194,150,0
27790,194,590,0
27791,194,63,0
27792,194,880,0
27793,194,31,0
27794,194,140,0
27795,194,876,0
27796,194,1018,0
27797,194,108,0
27798,194,694,0
27799,194,244,0
27800,194,260,0
27801,194,1094,0
27802,194,1070,0
27803,194,1111,0
27804,194,916,0
27805,194,1065,0
27806,194,410,0
27807,194,468,0
27808,194,773,0
27809,194,450,0
27810,194,820,0
27811,194,730,0
27812,194,1037,0
27813,194,938,0
27814,194,364,0
27815,194,786,0
27816,194,355,0
27817,194,549,0
27818,194,702,0
27819,194,791,0
27820,194,93,0
27821,194,828,0
27822,194,599,0
27823,194,1082,0
27824,194,681,0
27825,194,766,0
27826,194,500,0
27827,194,112,0
27828,194,865,0
27829,194,134,0
27830,194,910,0
27831,194,838,0
27832,194,184,0
27833,194,489,0
27834,194,176,0
27835,194,962,0
27836,194,626,0
27837,194,577,0
27838,194,511,0
27839,194,834,0
27840,194,940,0
27841,194,190,0
27842,194,842,0
27843,194,575,0
27844,194,1005,0
27845,194,339,0
27846,194,241,0
27847,194,808,0
27848,194,280,0
27849,194,14,0
27850,194,939,0
27851,194,294,0
27852,194,989,0
27853,194,978,0
27854,194,965,0
27855,194,160,0
27856,194,974,0
27857,194,517,0
27858,194,1041,0
27859,194,367,0
27860,194,961,0
27861,194,858,0
27862,194,498,0
27863,194,1038,0
27864,194,927,0
27865,194,378,0
27866,194,1058,0
27867,194,688,0
27868,194,18,0
27869,194,268,0
27870,194,379,0
27871,194,401,0
27872,194,706,0
27873,194,728,0
27874,194,223,0
27875,194,872,0
27876,194,298,0
27877,194,506,0
27878,194,299,0
27879,194,742,0
27880,194,245,0
27881,194,558,0
27882,194,811,0
27883,194,519,0
27884,194,936,0
27885,194,5,0
27886,194,70,0
27887,194,675,0
27888,194,1010,0
27889,194,720,0
27890,194,246,0
27891,194,98,0
27892,194,257,0
27893,194,1040,0
27894,194,891,0
27895,194,574,0
27896,194,1095,0
27897,194,1098,0
27898,194,377,0
27899,194,64,0
27900,194,407,0
27901,194,1097,0
27902,194,1006,0
27903,194,877,0
27904,194,288,0
27905,194,732,0
27906,194,429,0
27907,194,852,0
27908,194,384,0
27909,194,794,0
27910,194,42,0
27911,194,301,0
27912,194,421,0
27913,194,729,0
27914,194,700,0
27915,194,30,0
27916,194,86,0
27917,194,1088,0
27918,194,818,0
27919,194,469,0
27920,194,342,0
27921,194,582,0
27922,194,173,0
27923,194,494,0
27924,194,1101,0
27925,194,1039,0
27926,194,151,0
27927,194,476,0
27928,194,209,0
27929,194,753,0
27930,194,922,0
27931,194,1050,0
27932,194,278,0
27933,194,904,0
27934,194,286,0
27935,194,143,0
27936,194,412,0
27937,194,1091,0
27938,194,8,0
27939,194,543,0
27940,194,1025,0
27941,194,334,0
27942,194,612,0
27943,194,383,0
27944,194,785,0
27945,194,40,0
27946,194,787,0
27947,194,7,0
27948,194,686,0
27949,194,699,0
27950,194,128,0
27951,194,259,0
27952,194,703,0
27953,194,289,0
27954,194,505,0
27955,194,896,0
27956,194,840,0
27957,194,950,0
27958,194,850,0
27959,194,136,0
27960,194,356,0
27961,194,747,0
27962,194,157,0
27963,194,368,0
27964,194,238,0
27965,194,941,0
27966,194,779,0
27967,194,1012,0
27968,194,685,0
27969,194,1013,0
27970,194,926,0
27971,194,406,0
27972,194,898,0
27973,194,167,0
27974,194,123,0
27975,194,188,0
27976,194,689,0
27977,194,29,0
27978,194,1022,0
27979,194,857,0
27980,194,778,0
27981,194,249,0
27982,194,189,0
27983,194,712,0
27984,194,660,0
27985,194,77,0
27986,194,805,0
27987,194,3,0
27988,194,832,0
27989,194,649,0
27990,194,60,0
27991,194,774,0
27992,194,35,0
27993,194,633,0
27994,194,144,0
27995,194,621,0
27996,194,1099,0
27997,194,265,0
27998,194,21,0
27999,194,66,0
28000,194,451,0
28001,194,1105,0
28002,194,596,0
28003,194,305,0
28004,194,100,0
28005,194,830,0
28006,194,853,0
28007,194,580,0
28008,194,350,0
28009,194,180,0
28010,194,567,0
28011,194,547,0
28012,194,864,0
28013,194,771,0
28014,194,759,0
28015,194,1,0
28016,194,807,0
28017,194,116,0
28018,194,1093,0
28019,194,790,0
28020,194,57,0
28021,194,906,0
28022,194,969,0
28023,194,570,0
28024,194,67,0
28025,194,883,0
28026,194,1080,0
28027,194,708,0
28028,194,403,0
28029,194,224,0
28030,194,466,0
28031,194,162,0
28032,194,385,0
28033,194,274,0
28034,194,1076,0
28035,194,309,0
28036,194,912,0
28037,194,966,0
28038,194,846,0
28039,194,874,0
28040,194,216,0
28041,194,934,0
28042,194,680,0
28043,194,738,0
28044,194,124,0
28045,194,611,0
28046,194,1052,0
28047,194,697,0
28048,194,247,0
28049,194,338,0
28050,194,588,0
28051,194,139,0
28052,194,208,0
28053,194,457,0
28054,194,915,0
28055,194,878,0
28056,194,438,0
28057,194,576,0
28058,194,572,0
28059,194,423,0
28060,194,816,0
28061,194,823,0
28062,194,285,0
28063,194,892,0
28064,194,532,0
28065,194,695,0
28066,194,376,0
28067,194,393,0
28068,194,380,0
28069,194,1061,0
28070,194,311,0
28071,194,704,0
28072,194,523,0
28073,194,683,0
28074,194,949,0
28075,194,837,0
28076,194,597,0
28077,194,535,0
28078,194,691,0
28079,194,992,0
28080,194,752,0
28081,194,201,0
28082,194,447,0
28083,194,161,0
28084,194,1067,0
28085,194,47,0
28086,194,287,0
28087,194,321,0
28088,194,772,0
28089,194,854,0
28090,194,275,0
28091,194,632,0
28092,194,225,0
28093,194,239,0
28094,194,871,0
28095,194,677,0
28096,194,37,0
28097,194,894,0
28098,194,84,0
28099,194,1119,0
28100,194,163,0
28101,194,624,0
28102,194,650,0
28103,194,592,0
28104,194,81,0
28105,194,548,0
28106,194,821,0
28107,194,801,0
28108,194,959,0
28109,194,1054,0
28110,194,492,0
28111,194,76,0
28112,194,330,0
28113,194,200,0
28114,194,252,0
28115,194,177,0
28116,194,634,0
28117,194,717,0
28118,194,117,0
28119,194,1035,0
28120,194,613,0
28121,194,215,0
28122,194,781,0
28123,194,149,0
28124,194,1064,0
28125,194,405,0
28126,194,764,0
28127,194,744,0
28128,194,310,0
28129,194,997,0
28130,194,477,0
28131,194,211,0
28132,194,546,0
28133,194,654,0
28134,194,319,0
28135,194,1021,0
28136,194,839,0
28137,194,881,0
28138,194,538,0
28139,194,797,0
28140,194,418,0
28141,194,1043,0
28142,194,99,0
28143,194,58,0
28144,194,1042,0
28145,194,496,0
28146,194,658,0
28147,194,359,0
28148,194,750,0
28149,194,1056,0
28150,194,749,0
28151,194,87,0
28152,194,214,0
28153,194,398,0
28154,194,4,0
28155,194,692,0
28156,194,138,0
28157,194,497,0
28158,194,248,0
28159,194,1017,0
28160,194,1071,0
28161,194,825,0
28162,194,324,0
28163,194,856,0
28164,194,656,0
28165,194,9,0
28166,194,358,0
28167,194,815,0
28168,194,745,0
28169,194,437,0
28170,194,43,0
28171,194,373,0
28172,194,610,0
28173,194,982,0
28174,194,164,0
28175,194,382,0
28176,194,97,0
28177,194,589,0
28178,194,631,0
28179,194,568,0
28180,194,277,0
28181,194,240,0
28182,194,347,0
28183,194,844,0
28184,194,666,0
28185,194,544,0
28186,194,1117,0
28187,194,903,0
28188,194,555,0
28189,194,52,0
28190,194,1029,0
28191,194,400,0
28192,194,141,0
28193,194,999,0
28194,194,640,0
28195,194,15,0
28196,194,36,0
28197,194,829,0
28198,194,146,0
28199,194,560,0
28200,194,197,0
28201,194,993,0
28202,194,921,0
28203,194,72,0
28204,194,524,0
28205,194,460,0
28206,194,859,0
28207,194,424,0
28208,194,1004,0
28209,194,768,0
28210,194,104,0
28211,194,661,0
28212,194,601,0
28213,194,227,0
28214,194,473,0
28215,194,414,0
28216,194,308,0
28217,194,1055,0
28218,194,1033,0
28219,194,39,0
28220,194,529,0
28221,194,956,0
28222,194,415,0
28223,194,585,0
28224,194,191,0
28225,194,562,0
28226,194,1114,0
28227,194,843,0
28228,194,510,0
28229,194,228,0
28230,194,444,0
28231,194,662,0
28232,194,507,0
28233,194,345,0
28234,194,158,0
28235,194,705,0
28236,194,600,0
28237,194,673,0
28238,194,709,0
28239,194,463,0
28240,194,159,0
28241,194,237,0
28242,194,446,0
28243,194,131,0
28244,194,404,0
28245,194,526,0
28246,194,769,0
28247,194,113,0
28248,194,16,0
28249,194,770,0
28250,194,69,0
28251,194,796,0
28252,194,270,0
28253,194,914,0
28254,194,1100,0
28255,194,1077,0
28256,194,923,0
28257,194,175,0
28258,194,542,0
28259,194,272,0
28260,194,509,0
28261,194,935,0
28262,194,1109,0
28263,194,609,0
28264,194,251,0
28265,194,491,0
28266,194,178,0
28267,194,435,0
28268,194,990,0
28269,194,1062,0
28270,194,814,0
28271,194,947,0
28272,194,1014,0
28273,194,326,0
28274,194,106,0
28275,194,205,0
28276,194,166,0
28277,194,672,0
28278,194,953,0
28279,194,290,0
28280,194,471,0
28281,194,484,0
28282,194,642,0
28283,194,192,0
28284,194,804,0
28285,194,627,0
28286,194,370,0
28287,194,1007,0
28288,194,628,0
28289,194,196,0
28290,194,981,0
28291,194,901,0
28292,194,696,0
28293,194,386,0
28294,194,623,0
28295,194,924,0
28296,194,34,0
28297,194,932,0
28298,194,1081,0
28299,194,434,0
28300,194,979,0
28301,194,591,0
28302,194,443,0
28303,194,783,0
28304,194,827,0
28305,194,937,0
28306,194,884,0
28307,194,603,0
28308,194,397,0
28309,194,888,0
28310,194,296,0
28311,194,1031,0
28312,194,142,0
28313,194,283,0
28314,194,976,0
28315,194,26,0
28316,194,323,0
28317,194,389,0
28318,194,758,0
28319,194,91,0
28320,194,474,0
28321,194,918,0
28322,194,267,0
28323,194,731,0
28324,194,440,0
28325,194,472,0
28326,194,537,0
28327,194,674,0
28328,194,553,0
28329,194,1079,0
28330,194,734,0
28331,194,659,0
28332,194,213,0
28333,194,693,0
28334,194,464,0
28335,194,121,0
28336,194,955,0
28337,194,442,0
28338,194,625,0
28339,194,1015,0
28340,194,715,0
28341,194,806,0
28342,194,777,0
28343,194,665,0
28344,194,387,0
28345,194,889,0
28346,194,264,0
28347,194,1011,0
28348,194,118,0
28349,194,1047,0
28350,194,718,0
28351,194,210,0
28352,194,803,0
28353,194,129,0
28354,194,716,0
28355,194,327,0
28356,194,1060,0
28357,194,528,0
28358,205,4,0
28359,205,348,0
28360,205,96,0
28361,205,268,0
28362,205,492,0
28363,205,128,0
28364,205,600,0
28365,205,1080,0
28366,205,290,0
28367,205,1066,0
28368,205,552,0
28369,205,1023,0
28370,205,98,0
28371,205,370,0
28372,205,813,0
28373,205,709,0
28374,205,54,0
28375,205,89,0
28376,205,430,0
28377,205,972,0
28378,205,334,0
28379,205,568,0
28380,205,592,0
28381,205,671,0
28382,205,904,0
28383,205,587,0
28384,205,310,0
28385,205,512,0
28386,205,685,0
28387,205,764,0
28388,205,874,0
28389,205,797,0
28390,205,640,0
28391,205,359,0
28392,205,921,0
28393,205,619,0
28394,205,127,0
28395,205,572,0
28396,205,328,0
28397,205,720,0
28398,205,799,0
28399,205,1101,0
28400,205,705,0
28401,205,783,0
28402,205,847,0
28403,205,231,0
28404,205,647,0
28405,205,826,0
28406,205,979,0
28407,205,702,0
28408,205,856,0
28409,205,258,0
28410,205,715,0
28411,205,391,0
28412,205,472,0
28413,205,28,0
28414,205,146,0
28415,205,1098,0
28416,205,711,0
28417,205,785,0
28418,205,269,0
28419,205,384,0
28420,205,152,0
28421,205,1103,0
28422,205,577,0
28423,205,1046,0
28424,205,684,0
28425,205,977,0
28426,205,973,0
28427,205,791,0
28428,205,332,0
28429,205,39,0
28430,205,678,0
28431,205,249,0
28432,205,16,0
28433,205,1100,0
28434,205,1117,0
28435,205,860,0
28436,205,638,0
28437,205,464,0
28438,205,12,0
28439,205,341,0
28440,205,924,0
28441,205,914,0
28442,205,159,0
28443,205,730,0
28444,205,44,0
28445,205,819,0
28446,205,167,0
28447,205,803,0
28448,205,1114,0
28449,205,211,0
28450,205,43,0
28451,205,181,0
28452,205,596,0
28453,205,665,0
28454,205,966,0
28455,205,851,0
28456,205,149,0
28457,205,209,0
28458,205,907,0
28459,205,964,0
28460,205,57,0
28461,205,551,0
28462,205,1002,0
28463,205,335,0
28464,205,201,0
28465,205,401,0
28466,205,29,0
28467,205,999,0
28468,205,893,0
28469,205,615,0
28470,205,212,0
28471,205,450,0
28472,205,196,0
28473,205,414,0
28474,205,1062,0
28475,205,792,0
28476,205,294,0
28477,205,683,0
28478,205,107,0
28479,205,718,0
28480,205,402,0
28481,205,717,0
28482,205,245,0
28483,205,7,0
28484,205,246,0
28485,205,1001,0
28486,205,133,0
28487,205,824,0
28488,205,337,0
28489,205,1111,0
28490,205,41,0
28491,205,731,0
28492,205,879,0
28493,205,184,0
28494,205,468,0
28495,205,605,0
28496,205,1047,0
28497,205,438,0
28498,205,1051,0
28499,205,469,0
28500,205,582,0
28501,205,748,0
28502,205,529,0
28503,205,680,0
28504,205,716,0
28505,205,518,0
28506,205,861,0
28507,205,488,0
28508,205,285,0
28509,205,510,0
28510,205,854,0
28511,205,324,0
28512,205,117,0
28513,205,985,0
28514,205,830,0
28515,205,160,0
28516,205,712,0
28517,205,65,0
28518,205,611,0
28519,205,33,0
28520,205,567,0
28521,205,484,0
28522,205,606,0
28523,205,1085,0
28524,205,316,0
28525,205,641,0
28526,205,747,0
28527,205,953,0
28528,205,293,0
28529,205,688,0
28530,205,613,0
28531,205,289,0
28532,205,353,0
28533,205,812,0
28534,205,649,0
28535,205,474,0
28536,205,382,0
28537,205,959,0
28538,205,365,0
28539,205,227,0
28540,205,880,0
28541,205,766,0
28542,205,983,0
28543,205,1099,0
28544,205,446,0
28545,205,331,0
28546,205,396,0
28547,205,108,0
28548,205,876,0
28549,205,442,0
28550,205,912,0
28551,205,1004,0
28552,205,166,0
28553,205,1053,0
28554,205,241,0
28555,205,834,0
28556,205,612,0
28557,205,1056,0
28558,205,470,0
28559,205,272,0
28560,205,200,0
28561,205,630,0
28562,205,1093,0
28563,205,24,0
28564,205,243,0
28565,205,265,0
28566,205,877,0
28567,205,546,0
28568,205,698,0
28569,205,802,0
28570,205,355,0
28571,205,173,0
28572,205,974,0
28573,205,325,0
28574,205,706,0
28575,205,1009,0
28576,205,943,0
28577,205,1067,0
28578,205,875,0
28579,205,858,0
28580,205,507,0
28581,205,666,0
28582,205,347,0
28583,205,296,0
28584,205,1038,0
28585,205,661,0
28586,205,1020,0
28587,205,51,0
28588,205,681,0
28589,205,920,0
28590,205,728,0
28591,205,478,0
28592,205,1035,0
28593,205,986,0
28594,205,105,0
28595,205,644,0
28596,205,525,0
28597,205,437,0
28598,205,761,0
28599,205,22,0
28600,205,530,0
28601,205,61,0
28602,205,926,0
28603,205,838,0
28604,205,320,0
28605,205,190,0
28606,205,939,0
28607,205,206,0
28608,205,987,0
28609,205,1092,0
28610,205,394,0
28611,205,115,0
28612,205,898,0
28613,205,1025,0
28614,205,99,0
28615,205,770,0
28616,205,257,0
28617,205,501,0
28618,205,677,0
28619,205,1019,0
28620,205,338,0
28621,205,248,0
28622,205,585,0
28623,205,400,0
28624,205,1079,0
28625,205,882,0
28626,205,1040,0
28627,205,554,0
28628,205,82,0
28629,205,918,0
28630,205,32,0
28631,205,207,0
28632,205,136,0
28633,205,1096,0
28634,205,897,0
28635,205,301,0
28636,205,182,0
28637,205,841,0
28638,205,768,0
28639,205,541,0
28640,205,894,0
28641,205,962,0
28642,205,483,0
28643,205,786,0
28644,205,642,0
28645,205,80,0
28646,205,422,0
28647,205,757,0
28648,205,1022,0
28649,205,589,0
28650,205,724,0
28651,205,114,0
28652,205,654,0
28653,205,94,0
28654,205,504,0
28655,205,828,0
28656,205,960,0
28657,205,895,0
28658,205,1006,0
28659,205,421,0
28660,205,707,0
28661,205,308,0
28662,205,700,0
28663,205,330,0
28664,205,66,0
28665,205,741,0
28666,205,1041,0
28667,205,524,0
28668,205,195,0
28669,205,996,0
28670,205,561,0
28671,205,220,0
28672,205,49,0
28673,205,40,0
28674,205,229,0
28675,205,427,0
28676,205,916,0
28677,205,48,0
28678,205,570,0
28679,205,481,0
28680,205,0,0
28681,205,185,0
28682,205,56,0
28683,205,676,0
28684,205,278,0
28685,205,270,0
28686,205,333,0
28687,205,1048,0
28688,205,68,0
28689,205,1108,0
